0.0	0.0	1827.331762728006	0.0	0.0	73.36373413306194	937.2317542555928	2374.523436987321	0.0	0.799776118818189	250.50550476157804	497.25264242260175	0.0	1419.118325002453	0.489339301239635	0.4319598872768385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2408.5878293129754	1142.1126341822455	1053.7283892779785	0.0	0.0	0.0	0.0	0.0	252.0239036651391	0.0	0.0	0.9031829787815302	0.0	0.0	898.1710363740414	139.34457202329938	0.0	2817.8157444953854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1699.29601700198	920.3906563577049	75.33904171053852	435.0684168780989	83.5681074817859	625.370035249153	672.462374662803	477.0291095475013	1.2779977036794683	365.3423045990322	1128.4408320401299	962.8800292733362	959.7374608059796	611.2627884777559	910.4723074863842	773.8497247338411	69.39034566195907	83.71729913204601	334.6968413414071	404.9742199695018	53.53143221929286	1553.2646806429627	404.9657473394331	815.666739689793	797.5025630944725	1473.1675510480845	331.2885741869188	1851.0066202255548	455.24787402167914	1383.3464656917533	2364.9433368454997	0.0	33.73927200225106	1139.6252100257216	232.4184862520242	68.68883534008896	1820.8656872779875	1021.7088838849061	645.341195011841	445.50861701671977	683.7691066338249	390.8686353729515	1963.5386462615315	1799.0787630189077	440.73154999188057	483.28690911135203	888.044455500172	191.57211465027248	315.07206985566654	244.56783764424299	2578.934134527505	0.6801622079807289	571.0256946632713	608.434498145226	158.9970995918847	1064.7347088634926	925.273565816077	378.8301234329712	2867.925377778526	0.0	7.5784140389321015	0.0	0.0	302.6151997475641	752.0842829859571	999.1148156310273	1.17534757090869	665.8744919999585	1390.5644862922832	1091.9722664403946	546.4750211624439	4537.154052194939	776.1590247734298	0.0	20.166349700942714	413.11000261888154	473.00817391938807	2252.3974018054846	885.0505238388556	820.9819745224323	1617.7788206954224	2464.3376483262414	721.8279246441572	822.6820704715722	1411.1035139466044	449.36371316700433	369.50258183791436	2900.3415336941525	49.98757912173878	291.6267265402696	1532.5427622998154	69.7149421341403	292.1384243564707	926.1354575627573	4767.935997035582	504.2460202716903	703.2909076975192	597.5428890692506	677.0421228447544	84.1614267894778	1.7652280891895509	128.57466397516805	0.0	1.2622293012629808	131.5085997263719	818.0845319342211	1800.2710944142486	1272.0895405476992	107.80753654094276	0.0	813.3025611010617	98.37048506504945	1244.142666619892	527.5730404318563	0.0	358.967872784122	314.4965683432915	0.0	0.0	9.546742057567275	177.07494469469592	1931.819937122905	1615.4133196966445	658.5761913355735	1926.7826273841217	130.50827349505727	0.0	1212.5974022605162	0.0	554.7671313921197	238.81381127866143	105.23399917251419	540.9550500539676	0.0	20.680683239502066	259.02689640221524	95.07485453656302	993.811331153904	0.0	971.4517858683105	0.0	2.342691027711046	0.0	57.03035109430479	384.59603533779654	711.7424890808894	1123.592005968926	1.774050742822326	1.6384149085219575	8.02869690367766	776.1515042873004	0.0	0.0	919.3432213275191	5.564449530007556	36.771455034192975	650.9202417196127	9.326313254691946	210.5558422136203	0.0	726.9485735140677	1962.5743727290135	480.21202197090486	0.0	16.18527913897369	44.93597877530425	575.1554311141782	409.29632063202394	721.485256558848	418.3076149778351	1040.641980599119	521.1556180684514	25.13842991348028	27.54851182897651	412.6555685404539	0.4517128500207466	327.779171136601	1430.9941057447495	823.6147271040094	2599.634696417022	2316.913231656072	551.7930918559841	78.61451113337573	1557.2092937460602	1043.2194323272581	1269.9371025633964	1446.0736420592889	1454.1436473251863	1115.1750302938883	424.90311851045044	0.0	0.0	0.0	1851.3325871395514	0.0	0.0	0.0	0.0	428.876691910622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1066.8396862064812	0.0	0.0	0.0	332.68156845306265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.45432205236122	0.0	0.0	0.0	0.0	1122.6261033486453	0.0	0.0	0.0	0.0	0.0	758.1265239548375	0.0	0.0	0.0	0.0	0.6504208215522121	0.6690478686970153	899.2759356683757	0.0	0.0	0.0	250.15071379101767	0.0	0.0	0.0	0.0	396.8855336809502	87.0254091061269	29.192332800433263	0.0	118.31031330863426	105.6202514227242	224.2929675042843	214.66899162940493	0.0	0.0	0.0	0.0	5.51053070870292	15.195597764949817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.69330200522624	0.0	261.1666556249955	127.64085599259826	33.292606868107725	291.1021450016245	20.20840433246874	91.60902882544433	3.5370867477675296	0.0	8.560206495748513	288.7400118409271	0.0	539.6269526361214	78.52695030176619	243.37085544386642	0.0	25.152598503049944	40.40410417248897	64.18230194444826	0.0	456.40825195021534	364.0457131204336	1.3570084868339238	278.04017093531525	0.0	0.0	0.0	0.0	221.12724363050967	0.0	450.73833219165556	275.88219495408106	316.75894102109675	103.2140265424335	0.0	33.96783102050395	0.0	0.0	417.7487685431653	0.8492996641403407	0.0	0.0	0.0	0.0	486.8017913990518	743.7965481020481	0.0	0.0	56.620712111553	1.0187990125431476	0.0	6.781232892646235	0.0	34.32977595551497	244.4529423708195	0.0	972.8219631642124	494.5251512241164	0.0	0.0	0.0	0.9279254520236925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	903.4920168325018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.291472614509517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	663.1887344873746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9684798836065087	0.7878868668989192	0.0	1.0531935471160758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7612825325797133	0.0	1.0956923145015	1.046008532773779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8692156576969218	164.1471833870497	0.0	0.0	0.0	0.0	0.0	342.69011118171045	1247.3576551696847	0.0	0.0	0.0	0.0	0.9214481536876323	0.0	434.3610416720882	0.0	0.0	280.1471187704573	0.0	0.0	0.0	1816.4497010197872	0.0	1434.7456872939815	869.3838795789221	916.5320660955063	825.4464340772222	2117.7198871399223	2223.0190338037582	893.6142972177995	0.0	0.0	0.0	1500.4251327999846	902.9020379069723	1067.2688458173225	2567.3146712097646	1310.5316602540536	1099.5396823660499	459.68912424949957	1.1432859523000491	2296.322287830574	1105.7624705745257	0.0	968.6187664822701	2617.9848024971284	96.02660582013473	0.0	1525.668319567293	1886.7011662147227	0.0	464.75472870630284	0.0	0.0	381.8611171185685	0.0	0.0	0.0	537.3504765466621	0.0	0.0	3.0186165062483226	0.0	0.0	32.130652666605954	0.0	0.0	0.0	0.0	623.2076122791635	20.299865825768705	1.956329336202973	4.713492591686614	2780.471412247989	0.0	427.20433816620346	0.0	136.31829795581615	0.0	579.081846920734	0.0	0.0	0.0	0.0	0.0	0.0	35.67610644632891	86.14630562156694	116.5881511638865	727.7847809837813	11.075451243983512	0.0	0.0	11.881478384930947	0.0	448.23915197386	635.4413086693487	0.0	1.939667818845765	0.0	0.0	212.91440409118724	1269.2439925724843	0.0	390.5509424143249	0.0	0.0	0.0	0.0	463.51720378843004	0.682285137613208	0.7067036759269705	0.8537594399989216	0.0	1905.3892786697813	0.0	0.0	0.0	258.79035451887836	995.2131829302177	555.5451895506551	0.0	0.0	404.0645763293983	388.8364744521628	214.53632299226012	1108.3101219606187	1.2805765642482507	0.0	48.47884684439179	0.0	0.0	0.0	1155.7406316509544	202.6652068482114	1.0780251883891108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0830040101304	0.0	0.0	280.8189045913693	335.6060046005888	0.0	0.0	54.101310407901565	0.0	44.86188843063417	0.0	0.0	116.2275680615197	0.0	0.0	65.99858506861342	4.774494130607629	1.7558916550323755	0.0	9.068659777889902	0.0	1.14213502033431	0.0	552.5177866878946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.252442133246223	15.78650557319432	587.7968467088314	382.1622823279776	11.921482361801672	0.9193863634073742	129.4111520275325	404.2940438069646	0.0	0.0	0.0	0.0	113.62940264186442	0.0	1270.5484801913233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.4426805499862	0.0	0.0	6.908713469060583	186.15664932518905	0.0	243.51997917469748	0.0	1.1561649832754701	0.0	3.638551193380523	0.0	0.0	0.0	539.8706860272341	10.893922621752097	0.0	0.0	1.3061960810055047	1.3819516328375694	57.83385582547034	160.9955286688126	2.404317902559958	0.0	1.6904613792329801	0.0	1112.476167300417	27.718087078577256	0.0	0.0	0.4909247794257522	0.0	0.0	19.624608732989127	3.0433935735405107	39.6988638063122	1768.6586346099411	570.7190084811456	681.4429242254813	232.5039048188546	1835.750231781057	452.1655055336662	237.4587662685505	2688.508644353333	62.221022871300335	1242.9725979749273	3.8419833882201977	0.0	1899.4143653387323	27.81526542501539	2669.427619347534	194.08108448984905	1665.9644107075576	1412.5364342142261	1209.2757820046197	940.3951327345376	12.829065485690565	595.4093872267234	427.72713788000016	1077.382363074384	928.3801756840569	1026.3483910981638	1593.0715075708333	3337.622959158587	764.3532406457023	1062.5003575925384	1786.3959742051136	1831.0865019083283	95.36768234802871	48.787037141141724	10.66608892117665	3691.161297709168	2248.0829747778926	2466.946937046708	962.4169297753219	896.8139147604877	2244.4217955569025	1027.4445525306444	1880.6049636455798	767.2876273322353	1019.8591951468953	723.3187392616164	580.1462609901633	3375.3374965262287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.953421763495987	0.46752677842720947	34.017050071791566	0.7325116589341354	0.6600580226714693	1.0601753628464134	672.3425992516763	0.5373928862011859	94.58108390407607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	922.9820459179032	0.0	0.0	0.0	257.12983722019965	3.4206574745817706	0.0	0.0	0.0	0.0	0.0	0.0	181.5753114168935	0.0	30.34559400333205	23.012423355870187	0.7463023527681977	0.0	0.6906281880898926	0.0	0.0	0.0	0.0	316.55144335866686	0.0	190.52268734687917	0.0	0.0	557.9331095704614	613.3349199654509	640.4750128369575	664.2440697390952	456.0267920392299	361.2194658641111	860.5465107664884	853.6677175185152	347.56755737154435	1565.934164356317	312.8416651634741	1126.944728734595	1402.732219260465	2480.1010002734633	576.5563613365322	847.0406045576564	718.5700251194189	2580.2940542227216	208.71626332888795	856.826430631745	1041.7455101708085	1111.3394919630398	606.3976032538136	1326.1643582924094	1635.5064150667738	1295.1575187746512	2644.6126716605336	17.081790927429154	309.327903730171	195.02939828632975	184.52400694881004	619.7989388370087	555.1503509627379	150.34334057039905	38.125028096608894	5.367096888807802	441.64916280027523	687.1196764988291	137.0865982393517	178.49835605106244	170.708717483976	655.9144648975541	578.2129423017035	0.7161689346028141	1056.2656218300763	1396.1646531303572	473.28636506269777	409.08299808266094	9.983448862016735	291.58328555931826	180.30946167423733	47.04788721120638	481.4322808822442	1842.2897761416714	997.7985548675174	53.71658260114679	1239.1923164567163	291.6639057878668	211.9329734659974	2.5448495434512424	722.9735193632793	339.8641024860142	165.03418539320313	538.8927799872936	321.36426933806655	0.0	1597.4229189670991	542.7115206237279	7.65119342157146	1082.6611425016597	669.229291988076	0.5545477964121683	736.2106250441625	0.0	0.0	18.76507328859124	414.53341304243753	146.02361641585338	506.4605660211691	1119.8265712725822	187.65187459511847	0.7984308692397987	1155.3841937451803	3.143102042865793	490.6118109516087	1323.1273468954532	581.8777046561713	1697.2502282932564	212.8649197803052	1553.5020905333968	394.667765809584	358.19668587491947	1.2449380889599728	16.44728928707677	154.56549636088286	445.54576649395926	490.5383913974126	2526.8180311776136	1441.674083696523	492.53761600558977	311.08109755288916	920.8380907264511	6.504245198746469	836.8633590656473	284.8883845773062	1146.7998539307227	2562.1224459716323	555.5880803332572	821.9075373542094	60.65584920414884	117.05579725239932	424.9078756951842	564.3774548683855	463.2351132714134	547.5682814706452	166.51919519001092	210.83665247018635	394.35523459454527	1337.276388195667	2561.6380160767253	427.60065674881577	0.0	866.979292728429	0.8873412396110693	669.8058491676335	1282.1948039954607	666.4859192835654	1251.088665547249	679.50952098558	0.0	28.839996202034506	720.2207294115927	1.9579792966372849	78.91814920735425	682.7456694275253	432.39128003681583	0.0	190.31352877065157	25.00071670550143	508.32165763204245	244.0534439293965	677.3364549288408	891.0658603406131	2259.462066695654	615.7551351152333	171.9977928350522	11.653765310031142	5.646737282441634	526.8436241035175	1.037011229434468	578.3265941316592	34.06684066165967	73.44281678188612	209.2146356585614	71.9428945618702	1083.3274792775667	1088.3459708322441	1993.390023917558	402.88871924863685	1301.8717627552583	0.678612293891666	384.67794044465205	700.2547966347099	1915.8785864203835	1000.7598090068858	536.382922900339	1543.5620697065783	1783.194915282564	7.32493009519734	575.961377670549	844.1720584614933	392.70937877347694	330.5752390095347	2563.9356345505266	113.9739385032483	550.5510703100031	702.4167382191076	412.9440674982234	924.2284874268776	88.58324699679817	3266.836609472606	587.787883152231	652.0491920794033	1406.8076076671919	2123.334018397901	87.23672124497132	74.81847262214724	939.9574067116118	844.7820426820078	471.94232741841233	635.1482110612554	453.1312182669777	246.1975089207332	1251.330492483836	59.54980119119199	787.1817555412433	26.71263121008576	1324.288753814138	1105.3085473364652	444.60050859132315	530.1639036298226	5001.623766969783	55.320806286226734	1074.3758521807654	858.7003766973617	2050.927721389977	2389.0489472756944	1950.257706895121	2493.1051292828597	2873.6013034371276	865.6927526512997	1359.1504109519346	950.3817499833212	205.15368556044567	1176.4889361782107	13.745075759851694	1522.4064474943696	191.19279278192397	26.285546098402474	833.9196280418195	2306.9788511475276	1145.3470277800632	2157.612457989531	1361.6656757884803	2003.8885998769458	2388.9242994310416	2017.1518845312103	1092.0150847636364	979.0633439590741	2063.0195915644103	28.433799278899162	753.8540759030589	1261.4266279345352	2372.5915118381895	624.3075427481566	1326.7327015675141	940.3713173431105	397.8752139580407	551.2672676044856	1762.509444719982	3956.006972768435	2653.5973873123053	773.2918505966697	889.0081090437645	1573.7107268495508	1023.7295577602152	607.853358080908	1025.4553376802544	1736.895872466044	169.77423639881226	1865.634160026179	4455.887013865708	1780.499956356415	374.397756237013	1396.1208112729614	1357.178292785319	42.31326254558575	361.5211355148349	652.2826088141725	145.80888235528678	835.1633504027636	121.55770311545724	0.0	1951.2260286081284	1909.428859988431	2452.3326184215985	76.61679714039889	1382.185767165008	1064.6485079402676	20.32368343402128	1506.3885981009657	229.4180129155174	204.99907285271414	3561.6557864492047	2027.844793709003	655.0638308307292	1136.6609023084661	1220.320794984213	461.46791111794727	0.0	1322.465761725034	1953.424245301027	385.81354546803726	5.608717478858674	129.98457142498995	289.4086642585729	2758.6253784601377	2175.6591300934356	1144.8303093780034	1587.7766070495757	3468.4354940634503	2510.642459923647	2732.2807063754253	982.9085296268192	868.2873699469275	895.2664287522181	457.57185236316786	0.0	0.0	1389.7222949894951	0.0	1116.8219308023815	706.7787299222463	353.8344543344347	455.49943552437355	407.976489633786	3259.4780474403833	0.0	65.66006424577257	860.9180109464137	299.6609351923064	696.2255056694436	43.88547681901436	1012.4862217750724	421.32097580166027	3.7176591562494963	765.3887961526686	552.0425733334264	0.0	695.3125973604556	123.7582849904183	679.3300720411573	34.84572656514163	1323.4766917053907	0.0	9.502646939146958	1050.3280234366887	1120.0044512613483	0.0	608.3431944527002	552.3918146790908	586.1149870198043	900.6541239721142	15.475986761558946	122.91809056914256	1414.476062237458	486.27180874306737	0.3505879938361495	0.0	1.4441886288357977	0.0	2138.2059127932953	901.3922867288883	1272.3267687411526	1920.2138034245602	509.1244561429514	1622.8136182945425	1101.4253292574233	2710.153377194067	13.43741243754379	469.7690921690508	184.98397663632872	0.0	739.4732873509689	248.7165321111169	0.0	1016.2873391346883	441.4329375157525	4.7077365724305515	173.8489722718649	795.6670579327434	365.05212363820834	764.0022043175002	542.8551376212903	27.85313682987903	706.0161810916211	967.6571823084306	1.3729019473271933	1345.9475690746524	505.62752927489004	0.6742107443371949	743.5018191149234	78.90476423718422	512.1520711058837	2.2109985104441705	390.59122427614307	884.5538674163157	488.6841344755041	112.67410520154804	769.8601795270747	1179.0358961673473	688.3297253743843	1398.5650083045919	1256.4484972927635	469.68106594227555	662.1425475064655	548.8435504482419	2075.7949987076713	1473.425147200036	1344.4815577065501	701.4715598136382	1110.116853446083	0.0	2041.5602804298103	805.789776216752	658.7766437758612	2135.0232904269915	66.61758221455376	457.9995757715861	1046.3271668629277	1523.9551882359892	1232.346568372719	1382.361843962132	2320.5226105190413	2891.783325291419	533.7603360804434	669.6806800724976	1381.7301419232651	795.9842473892415	584.5110499546702	3529.013514635767	726.919069802378	871.1776450955358	2438.487278590216	622.1409830760899	2217.2942878273802	1778.1590110387976	1496.451299282129	932.3408549339903	3645.9824610854225	909.4394931268698	1009.7226694034217	390.5370544762773	1768.5631424151825	3696.231137355015	92.25325378897384	184.58178560512977	80.47033612272948	648.4845810785373	294.8405353376	14.768792881104414	0.0	52.96884875892143	1156.632718090493	793.6368101005663	421.5765927533085	0.0	0.0	330.1784655286906	1489.0969916337542	377.16103272878775	0.0	0.0	368.4553854758881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3759988977420692	1.7628828524192697	0.0	0.0	0.9470302164624806	0.8593108616685866	0.0	0.0	0.0	0.0	0.0	0.0	1.021682794717184	1.1054752433407944	0.0	2.777833985300857	0.0	8.239547824823745	2.278646934114331	0.0	253.5792619858534	314.5586618639008	681.517451274869	0.0	70.30246405766549	0.0	0.0	124.18701634941328	280.12043615619467	0.0	0.0	54.73286222637533	16.40062549387072	0.0	0.0	0.0	71.08708754432703	0.0	0.0	0.0	628.0663916712169	0.8891605157334685	0.0	291.531897953397	0.0	412.11491211087167	0.0	1.0278222800135977	0.0	0.0	0.0	0.0	263.5556791062594	0.0	0.0	0.0	1.0090008152297703	0.0	880.3835877771835	0.0	0.0	0.0	0.0	0.0	378.8580214651145	0.0	0.0	0.0	0.0	1.3310184143468808	0.0	0.0	2.593854758788154	0.0	0.0	0.0	2.701623452901373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2976120687314086	0.0	3.3601940312757903	0.0	0.0	0.0	0.0	1.0326364361079332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2716993401171925	0.0	3.931187591898168	3.038561975400631	0.0	2.78703086138085	0.0	0.0	1.2159600357590228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.11786777236006	277.39937330229264	0.0	0.0	48.02727768555838	0.0	75.22403746120919	0.0	0.0	0.0	0.0	0.0	0.0	7.395202880397764	138.8861986148343	194.59346848006163	324.51399842773685	0.0	0.0	246.50924687586098	45.25179466561288	32.32232477893955	0.0	0.0	0.0	349.4604138657687	0.0	1.6189042229367478	0.0	0.0	283.02414903592063	311.37542197924057	0.0	0.0	379.2508505543033	367.4348711362636	0.0	0.0	0.0	6.786833604315322	0.0	3.806559519987916	0.0	0.0	157.32410872001685	303.19478856737635	559.067038803245	0.0	0.0	41.1735555196889	69.72059317699419	0.0	0.0	0.0	0.0	0.0	0.0	279.97102280760964	587.6581194581579	416.5327238340336	0.0	25.82660941661487	13.181536446160894	0.0	0.0	0.0	282.8227855625212	654.9352408884231	0.0	0.0	0.0	0.0	0.0	0.0	43.614742383374235	0.0	10.29924349746077	0.0	0.0	0.0	0.0	0.6017199713044171	0.0	0.0	0.0	8.943319581920925	684.4252618710188	6.390571214261324	0.0	0.0	481.2154230518059	394.1902807271215	0.920192330369876	133.28019705525273	0.0	46.465864266984426	253.1857464256686	0.0	46.47471041047294	0.0	0.0	499.92631211429205	8.696240600050865	0.0	0.0	0.0	0.0	0.0	0.0	26.722261322444506	0.0	0.0	0.0
